s_id,ads_formula,sub_formula,ads_AllenElectronegativity_mean,ads_AtomicRadius_mean,ads_AtomicVolume_mean,ads_AtomicWeight_mean,ads_CovalentRadius_mean,ads_DipolePolarizability_mean,ads_ElectronAffinity_mean,ads_Electronegativity_mean,ads_FirstIonizationEnergy_mean,ads_GSvolume_pa_mean,ads_MendeleevNumber_mean,ads_MiracleRadius_mean,ads_MolarVolume_mean,ads_NUnfilled_mean,ads_NValence_mean,ads_NdUnfilled_mean,ads_NdValence_mean,ads_NfUnfilled_mean,ads_NfValence_mean,ads_NpUnfilled_mean,ads_NpValence_mean,ads_NsUnfilled_mean,ads_NsValence_mean,ads_Polarizability_mean,ads_VdWRadius_mean,ads_ZungerPP-r_d_mean,ads_ZungerPP-r_p_mean,interface_ads_AllenElectronegativity_mean,interface_ads_AtomicRadius_mean,interface_ads_AtomicVolume_mean,interface_ads_AtomicWeight_mean,interface_ads_CovalentRadius_mean,interface_ads_DipolePolarizability_mean,interface_ads_ElectronAffinity_mean,interface_ads_Electronegativity_mean,interface_ads_FirstIonizationEnergy_mean,interface_ads_GSvolume_pa_mean,interface_ads_MendeleevNumber_mean,interface_ads_MiracleRadius_mean,interface_ads_MolarVolume_mean,interface_ads_NUnfilled_mean,interface_ads_NValence_mean,interface_ads_NdUnfilled_mean,interface_ads_NdValence_mean,interface_ads_NfUnfilled_mean,interface_ads_NfValence_mean,interface_ads_NpUnfilled_mean,interface_ads_NpValence_mean,interface_ads_NsUnfilled_mean,interface_ads_NsValence_mean,interface_ads_Polarizability_mean,interface_ads_VdWRadius_mean,interface_ads_ZungerPP-r_d_mean,interface_ads_ZungerPP-r_p_mean,sub_AllenElectronegativity_mean,sub_AtomicRadius_mean,sub_AtomicVolume_mean,sub_AtomicWeight_mean,sub_CovalentRadius_mean,sub_DipolePolarizability_mean,sub_ElectronAffinity_mean,sub_Electronegativity_mean,sub_FirstIonizationEnergy_mean,sub_GSvolume_pa_mean,sub_MendeleevNumber_mean,sub_MiracleRadius_mean,sub_MolarVolume_mean,sub_NUnfilled_mean,sub_NValence_mean,sub_NdUnfilled_mean,sub_NdValence_mean,sub_NfUnfilled_mean,sub_NfValence_mean,sub_NpUnfilled_mean,sub_NpValence_mean,sub_NsUnfilled_mean,sub_NsValence_mean,sub_Polarizability_mean,sub_VdWRadius_mean,sub_ZungerPP-r_d_mean,sub_ZungerPP-r_p_mean,interface_sub_AllenElectronegativity_mean,interface_sub_AtomicRadius_mean,interface_sub_AtomicVolume_mean,interface_sub_AtomicWeight_mean,interface_sub_CovalentRadius_mean,interface_sub_DipolePolarizability_mean,interface_sub_ElectronAffinity_mean,interface_sub_Electronegativity_mean,interface_sub_FirstIonizationEnergy_mean,interface_sub_GSvolume_pa_mean,interface_sub_MendeleevNumber_mean,interface_sub_MiracleRadius_mean,interface_sub_MolarVolume_mean,interface_sub_NUnfilled_mean,interface_sub_NValence_mean,interface_sub_NdUnfilled_mean,interface_sub_NdValence_mean,interface_sub_NfUnfilled_mean,interface_sub_NfValence_mean,interface_sub_NpUnfilled_mean,interface_sub_NpValence_mean,interface_sub_NsUnfilled_mean,interface_sub_NsValence_mean,interface_sub_Polarizability_mean,interface_sub_VdWRadius_mean,interface_sub_ZungerPP-r_d_mean,interface_sub_ZungerPP-r_p_mean,uninterface_sub_AllenElectronegativity_mean,uninterface_sub_AtomicRadius_mean,uninterface_sub_AtomicVolume_mean,uninterface_sub_AtomicWeight_mean,uninterface_sub_CovalentRadius_mean,uninterface_sub_DipolePolarizability_mean,uninterface_sub_ElectronAffinity_mean,uninterface_sub_Electronegativity_mean,uninterface_sub_FirstIonizationEnergy_mean,uninterface_sub_GSvolume_pa_mean,uninterface_sub_MendeleevNumber_mean,uninterface_sub_MiracleRadius_mean,uninterface_sub_MolarVolume_mean,uninterface_sub_NUnfilled_mean,uninterface_sub_NValence_mean,uninterface_sub_NdUnfilled_mean,uninterface_sub_NdValence_mean,uninterface_sub_NfUnfilled_mean,uninterface_sub_NfValence_mean,uninterface_sub_NpUnfilled_mean,uninterface_sub_NpValence_mean,uninterface_sub_NsUnfilled_mean,uninterface_sub_NsValence_mean,uninterface_sub_Polarizability_mean,uninterface_sub_VdWRadius_mean,uninterface_sub_ZungerPP-r_d_mean,uninterface_sub_ZungerPP-r_p_mean,,delta,misfit,vdw_height,vdw_width,bandgap,workfunction,charge,dipole,SBH_n,SBH_p,if_id,Note,spg,gap_pbe,gap_hse,ea_pbe,ea_hse,ip_pbe,ip_hse,ads_MetalUnpair,ads_NonMetalUnpair,ads_MetalMendeleev,ads_NonMetalMendeleev,interface_sub_Unpair,uninterface_sub_Unpair
c2db-10327,Y2I2S2,Cu,2.022666667,1.4,34.27953872,82.62510667,144.6666667,10.20833333,174.9333333,2.153333333,9.009523333,33.72229167,65.33333333,,20.37666667,4,8.666666667,3,3.666666667,0,0,1,3,0,2,10.20833333,,,1.003333333,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.895081652,0.007248935,2.642570607,1.16937299,2.6473,4.795745402,0.020591,0.059612626,0.16,2.51,if_813,1,P-3m1,2.542672038,3.615630046,3.616070981,3.139731123,6.15874302,6.755361169,1,1.5,12,92,1,1
c2db-10346,Y2I2Se2,Cu,1.967666667,1.45,34.29362499,98.25677333,149.6666667,10.49833333,173.2666667,2.143333333,8.806983333,33.76666667,65.66666667,,20.67333333,4,12,3,7,0,0,1,3,0,2,10.49833333,,0.348333333,1.04,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.441595143,0.019983974,1.906840614,0.82325674,3.0098,4.795745402,0.0238,0.058109964,0.08,2.61,if_814,1,P3m1,2.723625235,3.753178361,3.462770909,3.009484259,6.186396145,6.76266262,1,1.5,12,92.5,1,1
c2db-10460,In2Cl6,Cu,2.56575,1.1375,13744.65094,55.29425,112,4.0475,268.975,2.815,11.1723125,24.438125,89.25,,16.9825,2,8.5,0,2.5,0,0,2,4,0,2,4.0475,1.795,,0.66,2.869,1,18317.50704,35.453,102,2.18,349,3.16,12.96763,24.4975,94,,17.39,1,7,0,0,0,0,1,5,0,2,2.18,1.75,,0.51,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,1.984183709,0.013774644,1.061034549,0.435023656,3.7652,4.795745402,0.915398,1.816317799,1.12,2.29,if_816,0,P-31m,3.760520916,5.116437741,4.438446285,4.096688415,8.1989672,9.213126155,1,1,75,94,1,1
c2db-10468,In2I6,Cu,2.18325,1.4375,38.51480764,123.8828525,139.75,6.18125,228.625,2.44,9.285035,38.32625,90.75,,23.23,2,16,0,10,0,0,2,4,0,2,6.18125,1.9675,0.32625,0.9,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.228090869,0.012562517,0.803581907,0.394012894,1.8757,4.795745402,0.572636,1.275885043,-0.4,1.22,if_817,1,P-31m,1.597185544,2.39564673,4.50625601,4.320707617,6.103441554,6.716354346,1,1,75,96,1,1
c2db-10520,In2S2,Cu,2.1225,1.275,26.62460198,73.4415,123.5,6.275,114.45,2.18,8.073185,25.0234375,81.5,129,15.645,3.5,9.5,0,5,0,0,3.5,2.5,0,2,6.275,1.865,,0.835,2.589,1,27.16654579,32.065,105,2.9,200,2.58,10.36001,25.786875,88,103,15.53,2,6,0,0,0,0,2,4,0,2,2.9,1.8,,0.56,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,1.887247012,0.002059576,0.561951005,0.32645789,1.6799,4.795745402,0.478439,0.902932573,-0.68,2.3,if_818,1,P-6m2,1.675147054,2.430825249,4.67189524,4.430816347,6.347042295,6.861641596,1,2,75,88,1,1
c2db-10521,In2S2,Cu,2.1225,1.275,26.62460198,73.4415,123.5,6.275,114.45,2.18,8.073185,25.0234375,81.5,129,15.645,3.5,9.5,0,5,0,0,3.5,2.5,0,2,6.275,1.865,,0.835,2.589,1,27.16654579,32.065,105,2.9,200,2.58,10.36001,25.786875,88,103,15.53,2,6,0,0,0,0,2,4,0,2,2.9,1.8,,0.56,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,1.877178524,0.002988255,0.530231713,0.312992354,1.6003,4.795745402,0.498023,0.93487808,-0.69,2.35,if_819,1,P-3m1,1.604270826,2.354057785,4.722213653,4.488751472,6.326484479,6.842809257,1,2,75,88,1,1
c2db-10540,In2Se2,Cu,2.04,1.35,26.64573139,96.889,131,6.71,111.95,2.165,7.769375,25.09,82,136.5,16.09,3.5,14.5,0,10,0,0,3.5,2.5,0,2,6.71,1.915,0.255,0.89,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.132335416,0.038915313,0.717625321,0.388544301,1.3125,4.795745402,0.11888,0.253492034,-0.99,2.23,if_820,1,P-3m1,1.321233084,1.962519297,4.572913472,4.388719514,5.894146555,6.351238811,1,2,75,89,1,1
c2db-10544,In2Se2,Cu,2.04,1.35,26.64573139,96.889,131,6.71,111.95,2.165,7.769375,25.09,82,136.5,16.09,3.5,14.5,0,10,0,0,3.5,2.5,0,2,6.71,1.915,0.255,0.89,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.130537057,0.040219136,0.71140314,0.385099851,1.402,4.795745402,0.11933,0.254236987,-0.99,2.28,if_821,1,P-6m2,1.404067454,2.055278571,4.50744403,4.31322627,5.911511483,6.368504841,1,2,75,89,1,1
c2db-10558,In2Se6Si2,Cu,2.1688,1.22,25.54508995,75.9567,122.6,5.298,149.5,2.266,8.639042,24.492,84,123.8,15.416,3,13,0,8,0,0,3,3,0,2,5.298,1.946,,0.772,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.119577999,0.011803262,0.519013915,0.320806552,1.3924,4.795745402,0.46196,0.979160252,-0.6,1.4,if_822,1,P-31m,1.410446176,2.114108521,4.510252051,4.314377575,5.920698227,6.428486096,1,2,75,86.25,1,1
c2db-10560,In2Si2Te6,Cu,2.0092,1.37,29.59382041,105.1407,133.4,6.336,146.62,1.996,8.193368,29.798,84.6,137,17.84,3,13,0,8,0,0,3,3,0,2,6.336,2.042,,0.898,2.158,1.4,33.95668872,127.6,138,5.5,190.2,2.1,9.0096,34.76333333,90,140,20.46,2,16,0,10,0,0,2,4,0,2,5.5,2.06,0.325,0.88,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.273759325,0.028466465,0.41366603,0.31644298,0.8451,4.795745402,0.095749,0.217710182,-0.02,0.39,if_823,1,P-31m,0.68223234,1.182999704,4.385257524,4.228904568,5.067489864,5.411904272,1,2,75,87,1,1
c2db-10564,In2Te2,Cu,1.907,1.475,30.01967344,121.209,140,7.575,109.55,1.94,7.39798,29.51166667,82.5,147.5,18.11,3.5,14.5,0,10,0,0,3.5,2.5,0,2,7.575,1.995,0.3425,0.995,2.158,1.4,33.95668872,127.6,138,5.5,190.2,2.1,9.0096,34.76333333,90,140,20.46,2,16,0,10,0,0,2,4,0,2,5.5,2.06,0.325,0.88,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.281168482,0.003583414,0.64945351,0.386055083,1.2349,4.795745402,0.015221,0.034721665,-0.3,1.46,if_824,1,P-3m1,1.145036655,1.707820354,4.111716801,3.904469005,5.256753456,5.612289358,1,2,75,90,1,1
c2db-10568,In2Te2,Cu,1.907,1.475,30.01967344,121.209,140,7.575,109.55,1.94,7.39798,29.51166667,82.5,147.5,18.11,3.5,14.5,0,10,0,0,3.5,2.5,0,2,7.575,1.995,0.3425,0.995,2.158,1.4,33.95668872,127.6,138,5.5,190.2,2.1,9.0096,34.76333333,90,140,20.46,2,16,0,10,0,0,2,4,0,2,5.5,2.06,0.325,0.88,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.287050007,0.005045399,0.673527934,0.39703343,1.339,4.795745402,0.016091,0.036800922,-0.3,1.48,if_825,1,P-6m2,1.232646978,1.811660906,4.03262328,3.812990945,5.265270258,5.624651851,1,2,75,90,1,1
c2db-10795,Ir2Br6,Cu,,1.2,35.43300661,107.98225,125.25,4.1875,281.2,2.77,11.102105,25.6625,86.25,,16.965,1.5,18.5,0.75,9.25,0,3.5,0.75,3.75,0,2,4.1875,,0.23875,0.832,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.430624984,0.021424247,1.929249858,0.799922965,1.7822,4.795745402,0.335593,0.81570073,0.2,1.1,if_826,1,P-31m,1.566756002,2.892634084,3.946378561,3.546332886,5.513134564,6.43896697,3,1,60,95,1,1
c2db-10802,Ir2I6,Cu,,1.3875,35.53128072,143.2326025,139.5,5.66875,259.15,2.545,10.0802,35.81375,87,,21.42,1.5,18.5,0.75,9.25,0,3.5,0.75,3.75,0,2,5.66875,,0.36775,0.9895,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.50313577,0.013028341,1.25911036,0.626882716,1.584,4.795745402,0.144442,0.361557937,0.1,1.3,if_828,1,P-31m,1.358327929,2.449527204,3.759762153,3.443923694,5.118090083,5.893450898,3,1,60,96,1,1
c2db-10948,ISbTe,Cu,2.167,1.416666667,35.60232321,125.42149,138.6666667,5.708333333,196.2,2.27,9.356416667,36.44611111,90.33333333,,21.45666667,2,16,0,10,0,0,2,4,0,2,5.708333333,2.033333333,0.325,0.881666667,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.671141393,0.011719557,2.420934581,0.975231114,1.1604,4.795745402,0.070109,0.187271052,-0.72,1.5,if_829,1,P3m1,0.837731632,1.321612653,4.520307462,4.314934924,5.358039095,5.636547577,2,2,90.5,90,1,1
c2db-11271,Mg2P2Se6,Cu,2.1636,1.19,26.61256576,58.4317524,121.6,5.141333334,131.4,2.23,9.478019,24.64404762,83.6,123.2,16.056,1.8,11,0,6,0,0,1.8,3,0,2,5.141333333,1.846,,0.756,2.253,1,28.21412182,30.973762,107,3.63,72,2.19,10.48669,22.5702381,83,102,17.02,3,5,0,0,0,0,3,3,0,2,3.63,1.8,,0.64,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.163952774,0.023007916,0.719506092,0.40614274,2.0418,4.795745402,0.565688,1.224122117,1.05,0.35,if_831,1,P-31m,2.048689256,2.96406214,3.894303002,3.564363038,5.942992258,6.528425178,0,2.25,68,87.5,1,1
c2db-11305,MgBr2,Cu,2.221,1.266666667,36.09264791,61.371,127,5.622222223,216.4,2.41,10.42461167,27.28333333,86,,17.85333333,0.666666667,12,0,6.666666667,0,0,0.666666667,3.333333333,0,2,5.622222222,1.81,,0.79,2.685,1.15,42.52782532,79.904,120,3.05,324.6,2.96,11.8138,29.48,95,,19.78,1,17,0,10,0,0,1,5,0,2,3.05,1.85,0.143,0.62,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,3.117930489,0.002635807,3.370545562,1.501421466,4.7648,4.795745402,0.035907,0.11195553,1.78,3.4,if_832,1,P-3m1,4.588106458,5.744420891,2.649802552,2.298636903,7.23790901,8.043057794,0,1,68,95,1,1
c2db-11308,MgCl2,Cu,2.343666667,1.166666667,12219.41212,31.737,115,5.042222223,232.6666667,2.543333333,11.19383167,23.96166667,85.33333333,,16.26,0.666666667,5.333333333,0,0,0,0,0.666666667,3.333333333,0,2,5.042222222,1.743333333,,0.716666667,2.869,1,18317.50704,35.453,102,2.18,349,3.16,12.96763,24.4975,94,,17.39,1,7,0,0,0,0,1,5,0,2,2.18,1.75,,0.51,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,3.080020303,0.030736007,3.540501485,1.559051137,5.9855,4.795745402,0.05352,0.164842687,1.71,4.01,if_833,1,P-3m1,5.941182341,7.294068617,2.307839361,1.931184533,8.249021703,9.22525315,0,1,68,94,1,1
c2db-11321,Ga2MgSe4,Cu,2.071571429,1.242857143,24.46836265,68.513,123.5714286,6.012380953,119.6857143,2.161428571,8.379199571,23.46928571,81.71428571,128.5714286,14.75428571,2.571428571,13.14285714,0,8.571428571,0,0,2.571428571,2.571428571,0,2,6.012380952,1.867142857,,0.811428571,2.424,1.15,27.20880463,78.96,120,3.77,195,2.55,9.75239,25.92,89,118,16.42,2,16,0,10,0,0,2,4,0,2,3.77,1.9,0.15,0.67,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.294544889,0.006030749,1.36997464,0.645702585,0.4785,4.795745402,0.186074,0.426955146,-0.71,0.79,if_834,1,P-3m1,0.328670736,1.14547658,4.612692762,4.386518931,4.941363498,5.531995511,0.67,2,72,89,1,1
c2db-11329,MgI2,Cu,2.003666667,1.433333333,36.18000268,92.70464667,139.6666667,6.93888889,196.8,2.21,9.516251667,36.30666667,86.66666667,,21.81333333,0.666666667,12,0,6.666666667,0,0,0.666666667,3.333333333,0,2,6.938888889,1.896666667,,0.93,2.359,1.4,42.65885747,126.90447,139,5.025,295.2,2.66,10.45126,43.015,96,,25.72,1,17,0,10,0,0,1,5,0,2,5.025,1.98,0.315,0.83,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,1.85,1.35,11.82994193,63.546,132,6.15,118.4,1.9,7.72638,11.07,64,126,7.11,1,11,0,10,0,0,0,0,1,1,6.15,1.4,0.185,1.16,,2.935139328,0.025336489,2.750991419,1.214244009,3.6466,4.795745402,0.01436,0.042148601,-0.15,3.3,if_836,1,P-3m1,3.272822082,4.200995867,2.801009456,2.464193875,6.073831538,6.665189742,0,1,68,96,1,1
